TestID,TestType,Result
TEST_23457,Microbial,FAIL
TEST_23458,pH,FAIL
TEST_23459,pH,PASS
TEST_23460,Endotoxin,FAIL
TEST_23461,pH,PASS
TEST_23462,Potency,PASS
TEST_23463,Endotoxin,FAIL
TEST_23464,Endotoxin,FAIL
TEST_23465,Potency,FAIL
TEST_23466,Endotoxin,FAIL
TEST_23467,Potency,FAIL
TEST_23468,Endotoxin,FAIL
TEST_23469,Microbial,FAIL
TEST_23470,pH,PASS
TEST_23471,Endotoxin,PASS
TEST_23472,pH,FAIL
TEST_23473,Microbial,FAIL
TEST_23474,pH,FAIL
TEST_23475,Potency,FAIL
TEST_23476,Microbial,FAIL
TEST_23477,Potency,PASS
TEST_23478,Endotoxin,PASS
TEST_23479,pH,PASS
TEST_23480,pH,FAIL
TEST_23481,pH,FAIL
TEST_23482,Microbial,PASS
TEST_23483,pH,FAIL
TEST_23484,pH,FAIL
TEST_23485,Microbial,FAIL
TEST_23486,pH,PASS
TEST_23487,Microbial,PASS
TEST_23488,Potency,PASS
TEST_23489,Microbial,PASS
TEST_23490,Microbial,PASS
TEST_23491,Microbial,PASS
TEST_23492,Microbial,FAIL
TEST_23493,Endotoxin,PASS
TEST_23494,Microbial,FAIL
TEST_23495,Potency,FAIL
TEST_23496,Endotoxin,FAIL
TEST_23497,Microbial,PASS
TEST_23498,Microbial,PASS
TEST_23499,pH,PASS
TEST_23500,Potency,FAIL
TEST_23501,pH,PASS
TEST_23502,Endotoxin,PASS
TEST_23503,Endotoxin,PASS
TEST_23504,Microbial,FAIL
TEST_23505,pH,FAIL
TEST_23506,Microbial,FAIL
TEST_23507,Microbial,PASS
TEST_23508,Potency,PASS
TEST_23509,Microbial,FAIL
TEST_23510,pH,PASS
TEST_23511,Endotoxin,FAIL
TEST_23512,Potency,FAIL
TEST_23513,Endotoxin,FAIL
TEST_23514,pH,FAIL
TEST_23515,Potency,PASS
TEST_23516,pH,PASS
TEST_23517,Microbial,FAIL
TEST_23518,Endotoxin,FAIL
TEST_23519,Microbial,PASS
TEST_23520,Microbial,PASS
TEST_23521,Microbial,FAIL
TEST_23522,pH,FAIL
TEST_23523,Microbial,FAIL
TEST_23524,Microbial,FAIL
TEST_23525,Endotoxin,PASS
TEST_23526,Endotoxin,PASS
TEST_23527,Potency,PASS
TEST_23528,Potency,FAIL
TEST_23529,Potency,FAIL
TEST_23530,Microbial,PASS
TEST_23531,Endotoxin,PASS
TEST_23532,pH,FAIL
TEST_23533,Microbial,FAIL
TEST_23534,Endotoxin,FAIL
TEST_23535,Potency,PASS
TEST_23536,Potency,PASS
TEST_23537,Endotoxin,PASS
TEST_23538,Endotoxin,FAIL
TEST_23539,Potency,FAIL
TEST_23540,Endotoxin,PASS
TEST_23541,pH,FAIL
TEST_23542,pH,FAIL
TEST_23543,Microbial,PASS
TEST_23544,Potency,PASS
TEST_23545,Potency,FAIL
TEST_23546,Potency,FAIL
TEST_23547,Microbial,FAIL
TEST_23548,Microbial,FAIL
TEST_23549,Endotoxin,FAIL
TEST_23550,Potency,PASS
TEST_23551,Endotoxin,PASS
TEST_23552,Microbial,FAIL
TEST_23553,pH,FAIL
TEST_23554,Microbial,FAIL
TEST_23555,Potency,PASS
TEST_23556,pH,FAIL
TEST_23557,pH,FAIL
TEST_23558,Potency,PASS
TEST_23559,Microbial,PASS
TEST_23560,Endotoxin,PASS
TEST_23561,pH,PASS
TEST_23562,Endotoxin,PASS
TEST_23563,pH,FAIL
TEST_23564,Endotoxin,FAIL
TEST_23565,Microbial,FAIL
TEST_23566,Microbial,PASS
TEST_23567,Endotoxin,PASS
TEST_23568,Endotoxin,FAIL
TEST_23569,Endotoxin,PASS
TEST_23570,Potency,PASS
TEST_23571,pH,FAIL
TEST_23572,Potency,PASS
TEST_23573,pH,PASS
TEST_23574,Endotoxin,FAIL
TEST_23575,Microbial,PASS
TEST_23576,pH,FAIL
TEST_23577,pH,PASS
TEST_23578,pH,FAIL
TEST_23579,Potency,PASS
TEST_23580,Potency,FAIL
TEST_23581,Microbial,FAIL
TEST_23582,pH,PASS
TEST_23583,pH,PASS
TEST_23584,Endotoxin,PASS
TEST_23585,pH,FAIL
TEST_23586,Microbial,FAIL
TEST_23587,Microbial,FAIL
TEST_23588,Microbial,FAIL
TEST_23589,Microbial,PASS
TEST_23590,Endotoxin,PASS
TEST_23591,Endotoxin,FAIL
TEST_23592,Potency,PASS
TEST_23593,Microbial,FAIL
TEST_23594,Endotoxin,FAIL
TEST_23595,Endotoxin,PASS
TEST_23596,Endotoxin,PASS
TEST_23597,Endotoxin,PASS
TEST_23598,Microbial,PASS
TEST_23599,Endotoxin,FAIL
TEST_23600,Microbial,FAIL
TEST_23601,Endotoxin,FAIL
TEST_23602,Potency,PASS
TEST_23603,Endotoxin,FAIL
TEST_23604,pH,PASS
TEST_23605,Endotoxin,PASS
TEST_23606,Microbial,PASS
TEST_23607,Endotoxin,FAIL
TEST_23608,Endotoxin,FAIL
TEST_23609,Endotoxin,PASS
TEST_23610,Endotoxin,PASS
TEST_23611,Potency,PASS
TEST_23612,Endotoxin,FAIL
TEST_23613,Endotoxin,PASS
TEST_23614,Potency,PASS
TEST_23615,pH,PASS
TEST_23616,Potency,FAIL
TEST_23617,Endotoxin,FAIL
TEST_23618,Microbial,PASS
TEST_23619,Endotoxin,PASS
TEST_23620,pH,FAIL
TEST_23621,Microbial,PASS
TEST_23622,Microbial,FAIL
TEST_23623,pH,FAIL
TEST_23624,pH,PASS
TEST_23625,Microbial,PASS
TEST_23626,Microbial,PASS
TEST_23627,Microbial,PASS
TEST_23628,pH,PASS
TEST_23629,Potency,PASS
TEST_23630,Endotoxin,FAIL
TEST_23631,pH,FAIL
TEST_23632,Microbial,PASS
TEST_23633,Potency,FAIL
TEST_23634,Microbial,FAIL
TEST_23635,Microbial,FAIL
TEST_23636,Potency,PASS
TEST_23637,Microbial,PASS
TEST_23638,Endotoxin,FAIL
TEST_23639,Microbial,PASS
TEST_23640,Microbial,FAIL
TEST_23641,Endotoxin,PASS
TEST_23642,Endotoxin,FAIL
TEST_23643,pH,PASS
TEST_23644,pH,PASS
TEST_23645,Endotoxin,FAIL
TEST_23646,Endotoxin,FAIL
TEST_23647,Potency,FAIL
TEST_23648,Microbial,PASS
TEST_23649,Microbial,PASS
TEST_23650,Microbial,FAIL
TEST_23651,Endotoxin,FAIL
TEST_23652,Microbial,PASS
TEST_23653,pH,PASS
TEST_23654,Microbial,FAIL
TEST_23655,Potency,PASS
TEST_23656,Endotoxin,FAIL
TEST_23657,pH,PASS
TEST_23658,pH,PASS
TEST_23659,Endotoxin,FAIL
TEST_23660,Microbial,FAIL
TEST_23661,Microbial,PASS
TEST_23662,pH,PASS
TEST_23663,Potency,FAIL
TEST_23664,Microbial,PASS
TEST_23665,pH,PASS
TEST_23666,Microbial,PASS
TEST_23667,pH,PASS
TEST_23668,pH,PASS
TEST_23669,Microbial,FAIL
TEST_23670,pH,PASS
TEST_23671,Potency,FAIL
TEST_23672,Microbial,PASS
TEST_23673,pH,PASS
TEST_23674,Endotoxin,FAIL
TEST_23675,pH,FAIL
TEST_23676,Endotoxin,PASS
TEST_23677,Microbial,PASS
TEST_23678,Microbial,FAIL
TEST_23679,Potency,PASS
TEST_23680,pH,FAIL
TEST_23681,pH,PASS
TEST_23682,Potency,PASS
TEST_23683,Potency,FAIL
TEST_23684,Potency,FAIL
TEST_23685,Microbial,PASS
TEST_23686,Endotoxin,PASS
TEST_23687,Microbial,PASS
TEST_23688,pH,PASS
TEST_23689,Endotoxin,FAIL
TEST_23690,pH,FAIL
TEST_23691,Microbial,PASS
TEST_23692,Potency,PASS
TEST_23693,pH,PASS
TEST_23694,pH,PASS
TEST_23695,Potency,PASS
TEST_23696,pH,PASS
TEST_23697,Potency,FAIL
TEST_23698,Endotoxin,PASS
TEST_23699,Potency,FAIL
TEST_23700,Endotoxin,FAIL
TEST_23701,pH,FAIL
TEST_23702,Potency,FAIL
TEST_23703,Potency,FAIL
TEST_23704,pH,PASS
TEST_23705,pH,PASS
TEST_23706,Endotoxin,FAIL
TEST_23707,Potency,FAIL
TEST_23708,pH,FAIL
TEST_23709,pH,PASS
TEST_23710,Microbial,FAIL
TEST_23711,Endotoxin,PASS
TEST_23712,pH,FAIL
TEST_23713,Potency,PASS
TEST_23714,Potency,FAIL
TEST_23715,Microbial,PASS
TEST_23716,Endotoxin,PASS
TEST_23717,Potency,PASS
TEST_23718,Microbial,FAIL
TEST_23719,Potency,FAIL
TEST_23720,pH,PASS
TEST_23721,Potency,FAIL
TEST_23722,Endotoxin,PASS
TEST_23723,Potency,PASS
TEST_23724,Microbial,PASS
TEST_23725,Microbial,FAIL
TEST_23726,Microbial,PASS
TEST_23727,Potency,PASS
TEST_23728,pH,FAIL
TEST_23729,Endotoxin,PASS
TEST_23730,Potency,FAIL
TEST_23731,Microbial,FAIL
TEST_23732,Endotoxin,FAIL
TEST_23733,Endotoxin,FAIL
TEST_23734,Endotoxin,FAIL
TEST_23735,pH,PASS
TEST_23736,Endotoxin,FAIL
TEST_23737,Microbial,FAIL
TEST_23738,Potency,FAIL
TEST_23739,Microbial,FAIL
TEST_23740,Microbial,FAIL
TEST_23741,Potency,FAIL
TEST_23742,Microbial,FAIL
TEST_23743,Potency,FAIL
TEST_23744,pH,FAIL
TEST_23745,Potency,PASS
TEST_23746,Microbial,PASS
TEST_23747,Potency,PASS
TEST_23748,pH,PASS
TEST_23749,Endotoxin,PASS
TEST_23750,Endotoxin,FAIL
TEST_23751,pH,FAIL
TEST_23752,pH,FAIL
TEST_23753,Microbial,PASS
TEST_23754,Endotoxin,PASS
TEST_23755,Endotoxin,FAIL
TEST_23756,Potency,PASS
TEST_23757,Potency,PASS
TEST_23758,Endotoxin,PASS
TEST_23759,pH,PASS
TEST_23760,Endotoxin,FAIL
TEST_23761,Potency,PASS
TEST_23762,pH,PASS
TEST_23763,Endotoxin,PASS
TEST_23764,Microbial,FAIL
TEST_23765,Potency,FAIL
TEST_23766,Endotoxin,FAIL
TEST_23767,Potency,FAIL
TEST_23768,Potency,FAIL
TEST_23769,Endotoxin,PASS
TEST_23770,Endotoxin,FAIL
TEST_23771,Microbial,PASS
TEST_23772,Potency,FAIL
TEST_23773,Potency,PASS
TEST_23774,Endotoxin,PASS
TEST_23775,Endotoxin,FAIL
TEST_23776,pH,PASS
TEST_23777,Endotoxin,FAIL
TEST_23778,pH,PASS
TEST_23779,Endotoxin,PASS
TEST_23780,Endotoxin,PASS
TEST_23781,Endotoxin,FAIL
TEST_23782,Microbial,FAIL
TEST_23783,Microbial,FAIL
TEST_23784,Microbial,PASS
TEST_23785,Potency,FAIL
TEST_23786,Microbial,FAIL
TEST_23787,pH,PASS
TEST_23788,Microbial,FAIL
TEST_23789,pH,PASS
TEST_23790,Microbial,FAIL
TEST_23791,Microbial,FAIL
TEST_23792,pH,PASS
TEST_23793,Potency,PASS
TEST_23794,Potency,PASS
TEST_23795,Potency,FAIL
TEST_23796,Endotoxin,FAIL
TEST_23797,pH,PASS
TEST_23798,Endotoxin,PASS
TEST_23799,pH,PASS
TEST_23800,Potency,PASS
TEST_23801,Endotoxin,FAIL
TEST_23802,Microbial,PASS
TEST_23803,Potency,FAIL
TEST_23804,Potency,PASS
TEST_23805,Potency,PASS
TEST_23806,Microbial,FAIL
TEST_23807,Endotoxin,PASS
TEST_23808,Potency,PASS
TEST_23809,Microbial,PASS
TEST_23810,Endotoxin,FAIL
TEST_23811,Potency,FAIL
TEST_23812,Microbial,FAIL
TEST_23813,Endotoxin,FAIL
TEST_23814,pH,PASS
TEST_23815,pH,PASS
TEST_23816,Endotoxin,PASS
TEST_23817,Potency,PASS
TEST_23818,Potency,PASS
TEST_23819,Potency,PASS
TEST_23820,Potency,FAIL
TEST_23821,Potency,FAIL
TEST_23822,Potency,FAIL
TEST_23823,Endotoxin,FAIL
TEST_23824,pH,FAIL
TEST_23825,pH,FAIL
TEST_23826,Endotoxin,FAIL
TEST_23827,Potency,PASS
TEST_23828,Endotoxin,PASS
TEST_23829,Potency,FAIL
TEST_23830,Endotoxin,PASS
TEST_23831,Endotoxin,FAIL
TEST_23832,pH,FAIL
TEST_23833,pH,FAIL
TEST_23834,Microbial,PASS
TEST_23835,pH,PASS
TEST_23836,Endotoxin,FAIL
TEST_23837,Microbial,FAIL
TEST_23838,Endotoxin,FAIL
TEST_23839,Microbial,FAIL
TEST_23840,Endotoxin,PASS
TEST_23841,pH,FAIL
TEST_23842,Microbial,FAIL
TEST_23843,Potency,FAIL
TEST_23844,pH,PASS
TEST_23845,Endotoxin,FAIL
TEST_23846,Microbial,PASS
TEST_23847,Microbial,PASS
TEST_23848,Potency,FAIL
TEST_23849,Endotoxin,PASS
TEST_23850,Microbial,PASS
TEST_23851,Endotoxin,FAIL
TEST_23852,Potency,PASS
TEST_23853,Microbial,FAIL
TEST_23854,Potency,PASS
TEST_23855,Potency,PASS
TEST_23856,pH,FAIL
TEST_23857,pH,FAIL
TEST_23858,Endotoxin,PASS
TEST_23859,Endotoxin,PASS
TEST_23860,Microbial,PASS
TEST_23861,pH,FAIL
TEST_23862,Microbial,PASS
TEST_23863,Endotoxin,FAIL
TEST_23864,Potency,FAIL
TEST_23865,pH,PASS
TEST_23866,Microbial,FAIL
TEST_23867,pH,FAIL
TEST_23868,pH,FAIL
TEST_23869,pH,FAIL
TEST_23870,Potency,PASS
TEST_23871,Endotoxin,PASS
TEST_23872,pH,FAIL
TEST_23873,pH,FAIL
TEST_23874,Potency,FAIL
TEST_23875,Microbial,PASS
TEST_23876,pH,PASS
TEST_23877,Potency,FAIL
TEST_23878,pH,PASS
TEST_23879,pH,FAIL
TEST_23880,pH,FAIL
TEST_23881,Endotoxin,PASS
TEST_23882,Endotoxin,FAIL
TEST_23883,Potency,PASS
TEST_23884,Potency,FAIL
TEST_23885,pH,FAIL
TEST_23886,pH,PASS
TEST_23887,Microbial,FAIL
TEST_23888,Microbial,PASS
TEST_23889,Microbial,FAIL
TEST_23890,Potency,FAIL
TEST_23891,Endotoxin,FAIL
TEST_23892,pH,PASS
TEST_23893,pH,PASS
TEST_23894,Potency,FAIL
TEST_23895,pH,FAIL
TEST_23896,Microbial,PASS
TEST_23897,Endotoxin,FAIL
TEST_23898,Microbial,FAIL
TEST_23899,Potency,FAIL
TEST_23900,Potency,PASS
TEST_23901,pH,PASS
TEST_23902,Potency,FAIL
TEST_23903,Microbial,FAIL
TEST_23904,pH,FAIL
TEST_23905,pH,FAIL
TEST_23906,Potency,FAIL
TEST_23907,Endotoxin,FAIL
TEST_23908,pH,PASS
TEST_23909,Endotoxin,PASS
TEST_23910,Endotoxin,PASS
TEST_23911,Endotoxin,FAIL
TEST_23912,Endotoxin,FAIL
TEST_23913,Potency,PASS
TEST_23914,pH,FAIL
TEST_23915,Endotoxin,PASS
TEST_23916,pH,PASS
TEST_23917,Endotoxin,FAIL
TEST_23918,Endotoxin,FAIL
TEST_23919,Potency,PASS
TEST_23920,Microbial,PASS
TEST_23921,pH,FAIL
TEST_23922,pH,FAIL
TEST_23923,pH,FAIL
TEST_23924,Microbial,FAIL
TEST_23925,pH,PASS
TEST_23926,Microbial,FAIL
TEST_23927,Endotoxin,PASS
TEST_23928,Endotoxin,FAIL
TEST_23929,pH,FAIL
TEST_23930,pH,FAIL
TEST_23931,Microbial,PASS
TEST_23932,Microbial,PASS
TEST_23933,pH,PASS
TEST_23934,Microbial,PASS
TEST_23935,pH,PASS
TEST_23936,pH,FAIL
TEST_23937,Microbial,PASS
TEST_23938,Endotoxin,FAIL
TEST_23939,Endotoxin,FAIL
TEST_23940,Potency,FAIL
TEST_23941,Potency,PASS
TEST_23942,Endotoxin,PASS
TEST_23943,Potency,PASS
TEST_23944,Microbial,PASS
TEST_23945,pH,FAIL
TEST_23946,Potency,FAIL
TEST_23947,pH,FAIL
TEST_23948,Endotoxin,FAIL
TEST_23949,pH,FAIL
TEST_23950,Endotoxin,PASS
TEST_23951,Microbial,FAIL
TEST_23952,Microbial,PASS
TEST_23953,Microbial,PASS
TEST_23954,pH,PASS
TEST_23955,pH,PASS
TEST_23956,Microbial,PASS
TEST_23957,pH,FAIL
TEST_23958,pH,PASS
TEST_23959,Microbial,FAIL
TEST_23960,pH,FAIL
TEST_23961,pH,PASS
TEST_23962,Microbial,PASS
TEST_23963,Potency,PASS
TEST_23964,pH,PASS
TEST_23965,pH,FAIL
TEST_23966,Potency,FAIL
TEST_23967,pH,PASS
TEST_23968,Potency,PASS
TEST_23969,Microbial,FAIL
TEST_23970,Endotoxin,PASS
TEST_23971,Potency,FAIL
TEST_23972,Microbial,FAIL
TEST_23973,pH,PASS
TEST_23974,pH,PASS
TEST_23975,Potency,FAIL
TEST_23976,Microbial,PASS
TEST_23977,Microbial,PASS
TEST_23978,Microbial,FAIL
TEST_23979,Potency,FAIL
TEST_23980,Endotoxin,PASS
TEST_23981,pH,FAIL
TEST_23982,Endotoxin,PASS
TEST_23983,Potency,FAIL
TEST_23984,Microbial,PASS
TEST_23985,Endotoxin,PASS
TEST_23986,Potency,FAIL
TEST_23987,pH,FAIL
TEST_23988,Endotoxin,PASS
TEST_23989,Endotoxin,FAIL
TEST_23990,pH,FAIL
TEST_23991,Microbial,FAIL
TEST_23992,Endotoxin,FAIL
TEST_23993,pH,PASS
TEST_23994,Endotoxin,FAIL
TEST_23995,pH,PASS
TEST_23996,Potency,PASS
TEST_23997,Endotoxin,FAIL
TEST_23998,Microbial,FAIL
TEST_23999,Microbial,FAIL
TEST_24000,pH,PASS
TEST_24001,Microbial,PASS
TEST_24002,Microbial,PASS
TEST_24003,pH,FAIL
TEST_24004,Endotoxin,PASS
TEST_24005,Microbial,FAIL
TEST_24006,pH,FAIL
TEST_24007,pH,PASS
TEST_24008,pH,PASS
TEST_24009,pH,FAIL
TEST_24010,pH,FAIL
TEST_24011,Potency,PASS
TEST_24012,Endotoxin,FAIL
TEST_24013,pH,PASS
TEST_24014,pH,FAIL
TEST_24015,Endotoxin,PASS
TEST_24016,Potency,PASS
TEST_24017,Potency,FAIL
TEST_24018,pH,PASS
TEST_24019,Microbial,FAIL
TEST_24020,Potency,PASS
TEST_24021,Endotoxin,PASS
TEST_24022,Endotoxin,PASS
TEST_24023,pH,PASS
TEST_24024,Potency,PASS
TEST_24025,Endotoxin,PASS
TEST_24026,pH,PASS
TEST_24027,Endotoxin,FAIL
TEST_24028,Microbial,PASS
TEST_24029,Endotoxin,PASS
TEST_24030,Potency,PASS
TEST_24031,Microbial,FAIL
TEST_24032,Microbial,PASS
TEST_24033,Endotoxin,FAIL
TEST_24034,Potency,FAIL
TEST_24035,Potency,FAIL
TEST_24036,Potency,PASS
TEST_24037,pH,FAIL
TEST_24038,Endotoxin,PASS
TEST_24039,pH,FAIL
TEST_24040,Microbial,PASS
TEST_24041,Potency,PASS
TEST_24042,Potency,FAIL
TEST_24043,pH,FAIL
TEST_24044,pH,PASS
TEST_24045,Endotoxin,PASS
TEST_24046,pH,PASS
TEST_24047,Endotoxin,PASS
TEST_24048,pH,FAIL
TEST_24049,Endotoxin,PASS
TEST_24050,Potency,FAIL
TEST_24051,pH,PASS
TEST_24052,pH,PASS
TEST_24053,Microbial,FAIL
TEST_24054,Potency,PASS
TEST_24055,Endotoxin,FAIL
TEST_24056,Microbial,PASS
TEST_24057,Microbial,FAIL
TEST_24058,Potency,FAIL
TEST_24059,pH,PASS
TEST_24060,Endotoxin,PASS
TEST_24061,Endotoxin,PASS
TEST_24062,Microbial,FAIL
TEST_24063,pH,PASS
TEST_24064,Microbial,FAIL
TEST_24065,Microbial,FAIL
TEST_24066,Potency,FAIL
TEST_24067,Endotoxin,FAIL
TEST_24068,Endotoxin,PASS
TEST_24069,pH,FAIL
TEST_24070,Microbial,PASS
TEST_24071,Endotoxin,PASS
TEST_24072,Microbial,PASS
TEST_24073,Potency,FAIL
TEST_24074,pH,PASS
TEST_24075,pH,PASS
TEST_24076,pH,PASS
TEST_24077,Microbial,PASS
TEST_24078,Endotoxin,FAIL
TEST_24079,Microbial,PASS
TEST_24080,Microbial,PASS
TEST_24081,Potency,PASS
TEST_24082,Potency,PASS
TEST_24083,Microbial,PASS
TEST_24084,Potency,FAIL
TEST_24085,pH,FAIL
TEST_24086,Endotoxin,FAIL
TEST_24087,Potency,FAIL
TEST_24088,pH,FAIL
TEST_24089,pH,PASS
TEST_24090,Endotoxin,PASS
TEST_24091,Potency,PASS
TEST_24092,pH,FAIL
TEST_24093,pH,PASS
TEST_24094,pH,PASS
TEST_24095,Microbial,PASS
TEST_24096,Microbial,FAIL
TEST_24097,pH,FAIL
TEST_24098,Microbial,PASS
TEST_24099,Potency,FAIL
TEST_24100,pH,FAIL
TEST_24101,Potency,PASS
TEST_24102,Potency,FAIL
TEST_24103,Endotoxin,FAIL
TEST_24104,Endotoxin,PASS
TEST_24105,pH,PASS
TEST_24106,Endotoxin,FAIL
TEST_24107,Microbial,FAIL
TEST_24108,pH,PASS
TEST_24109,Endotoxin,FAIL
TEST_24110,Microbial,PASS
TEST_24111,Potency,FAIL
TEST_24112,Potency,PASS
TEST_24113,Endotoxin,FAIL
TEST_24114,Microbial,FAIL
TEST_24115,pH,PASS
TEST_24116,Microbial,FAIL
TEST_24117,Endotoxin,FAIL
TEST_24118,Potency,PASS
TEST_24119,Endotoxin,PASS
TEST_24120,Endotoxin,FAIL
TEST_24121,Potency,PASS
TEST_24122,Potency,FAIL
TEST_24123,Microbial,PASS
TEST_24124,Potency,PASS
TEST_24125,Endotoxin,PASS
TEST_24126,Endotoxin,PASS
TEST_24127,pH,PASS
TEST_24128,Microbial,PASS
TEST_24129,Potency,PASS
TEST_24130,Potency,FAIL
TEST_24131,pH,PASS
TEST_24132,pH,PASS
TEST_24133,Endotoxin,PASS
TEST_24134,pH,FAIL
TEST_24135,Endotoxin,FAIL
TEST_24136,Endotoxin,FAIL
TEST_24137,Microbial,PASS
TEST_24138,pH,PASS
TEST_24139,pH,FAIL
TEST_24140,Potency,FAIL
TEST_24141,Endotoxin,FAIL
TEST_24142,pH,PASS
TEST_24143,pH,FAIL
TEST_24144,Microbial,FAIL
TEST_24145,Potency,FAIL
TEST_24146,Endotoxin,PASS
TEST_24147,Microbial,PASS
TEST_24148,Microbial,PASS
TEST_24149,Potency,PASS
TEST_24150,Microbial,PASS
TEST_24151,Microbial,PASS
TEST_24152,pH,FAIL
TEST_24153,Potency,FAIL
TEST_24154,pH,PASS
TEST_24155,Potency,PASS
TEST_24156,Endotoxin,PASS
TEST_24157,Microbial,PASS
TEST_24158,Potency,PASS
TEST_24159,Microbial,PASS
TEST_24160,Endotoxin,PASS
TEST_24161,Endotoxin,FAIL
TEST_24162,Potency,PASS
TEST_24163,Potency,PASS
TEST_24164,Potency,FAIL
TEST_24165,Potency,PASS
TEST_24166,Potency,PASS
TEST_24167,Endotoxin,FAIL
TEST_24168,pH,FAIL
TEST_24169,pH,FAIL
TEST_24170,Potency,PASS
TEST_24171,Potency,PASS
TEST_24172,Endotoxin,FAIL
TEST_24173,Microbial,PASS
TEST_24174,Microbial,PASS
TEST_24175,Microbial,FAIL
TEST_24176,pH,PASS
TEST_24177,Endotoxin,PASS
TEST_24178,Endotoxin,PASS
TEST_24179,Endotoxin,PASS
TEST_24180,pH,FAIL
TEST_24181,Endotoxin,PASS
TEST_24182,Potency,PASS
TEST_24183,Endotoxin,FAIL
TEST_24184,Microbial,PASS
TEST_24185,Microbial,FAIL
TEST_24186,Endotoxin,PASS
TEST_24187,Potency,PASS
TEST_24188,pH,FAIL
TEST_24189,Microbial,FAIL
TEST_24190,Potency,FAIL
TEST_24191,Microbial,PASS
TEST_24192,Potency,FAIL
TEST_24193,Endotoxin,PASS
TEST_24194,Microbial,PASS
TEST_24195,pH,FAIL
TEST_24196,pH,FAIL
TEST_24197,Potency,FAIL
TEST_24198,Endotoxin,FAIL
TEST_24199,pH,FAIL
TEST_24200,pH,PASS
TEST_24201,Potency,PASS
TEST_24202,Endotoxin,FAIL
TEST_24203,Potency,PASS
TEST_24204,Microbial,PASS
TEST_24205,Potency,FAIL
TEST_24206,Microbial,FAIL
TEST_24207,pH,PASS
TEST_24208,Potency,PASS
TEST_24209,pH,PASS
TEST_24210,pH,FAIL
TEST_24211,Potency,FAIL
TEST_24212,pH,PASS
TEST_24213,Potency,PASS
TEST_24214,Microbial,PASS
TEST_24215,Potency,FAIL
TEST_24216,Potency,PASS
TEST_24217,Endotoxin,PASS
TEST_24218,Potency,PASS
TEST_24219,Potency,FAIL
TEST_24220,pH,FAIL
TEST_24221,pH,FAIL
TEST_24222,Endotoxin,PASS
TEST_24223,Potency,FAIL
TEST_24224,Microbial,FAIL
TEST_24225,Potency,FAIL
TEST_24226,Potency,PASS
TEST_24227,Potency,FAIL
TEST_24228,Microbial,PASS
TEST_24229,Endotoxin,PASS
TEST_24230,pH,PASS
TEST_24231,Potency,FAIL
TEST_24232,Endotoxin,PASS
TEST_24233,Endotoxin,PASS
TEST_24234,Potency,FAIL
TEST_24235,Endotoxin,FAIL
TEST_24236,Potency,PASS
TEST_24237,Potency,PASS
TEST_24238,Microbial,PASS
TEST_24239,Endotoxin,FAIL
TEST_24240,Microbial,PASS
TEST_24241,Microbial,FAIL
TEST_24242,Potency,PASS
TEST_24243,pH,PASS
TEST_24244,Microbial,PASS
TEST_24245,Microbial,PASS
TEST_24246,pH,FAIL
TEST_24247,Potency,PASS
TEST_24248,pH,FAIL
TEST_24249,Endotoxin,FAIL
TEST_24250,pH,PASS
TEST_24251,Potency,PASS
TEST_24252,Microbial,PASS
TEST_24253,pH,FAIL
TEST_24254,Endotoxin,PASS
TEST_24255,Microbial,PASS
TEST_24256,Microbial,PASS
TEST_24257,Microbial,FAIL
TEST_24258,pH,PASS
TEST_24259,Potency,FAIL
TEST_24260,pH,PASS
TEST_24261,Endotoxin,FAIL
TEST_24262,Potency,PASS
TEST_24263,pH,FAIL
TEST_24264,pH,FAIL
TEST_24265,Microbial,PASS
TEST_24266,pH,FAIL
TEST_24267,Potency,PASS
TEST_24268,Endotoxin,FAIL
TEST_24269,Potency,PASS
TEST_24270,Potency,PASS
TEST_24271,Potency,PASS
TEST_24272,pH,FAIL
TEST_24273,pH,PASS
TEST_24274,pH,FAIL
TEST_24275,Potency,PASS
TEST_24276,Endotoxin,FAIL
TEST_24277,pH,PASS
TEST_24278,pH,FAIL
TEST_24279,Endotoxin,FAIL
TEST_24280,Endotoxin,FAIL
TEST_24281,Microbial,FAIL
TEST_24282,pH,FAIL
TEST_24283,pH,PASS
TEST_24284,pH,FAIL
TEST_24285,Microbial,FAIL
TEST_24286,Endotoxin,FAIL
TEST_24287,pH,PASS
TEST_24288,pH,PASS
TEST_24289,Potency,PASS
TEST_24290,Endotoxin,PASS
TEST_24291,Microbial,PASS
TEST_24292,pH,FAIL
TEST_24293,Microbial,FAIL
TEST_24294,Endotoxin,FAIL
TEST_24295,pH,PASS
TEST_24296,Potency,FAIL
TEST_24297,pH,PASS
TEST_24298,Potency,PASS
TEST_24299,Potency,FAIL
TEST_24300,Endotoxin,FAIL
TEST_24301,pH,PASS
TEST_24302,pH,FAIL
TEST_24303,pH,PASS
TEST_24304,Potency,FAIL
TEST_24305,Microbial,FAIL
TEST_24306,pH,FAIL
TEST_24307,Endotoxin,FAIL
TEST_24308,Microbial,PASS
TEST_24309,Potency,FAIL
TEST_24310,Endotoxin,FAIL
TEST_24311,Microbial,PASS
TEST_24312,Endotoxin,PASS
TEST_24313,Endotoxin,FAIL
TEST_24314,pH,PASS
TEST_24315,Endotoxin,PASS
TEST_24316,pH,FAIL
TEST_24317,Endotoxin,FAIL
TEST_24318,Endotoxin,FAIL
TEST_24319,Potency,FAIL
