BatchID,StartTime,EndTime
BATCH_8469,2024-12-06T16:00:00,2024-12-06T18:00:00
BATCH_8470,2024-12-06T18:00:00,2024-12-06T20:00:00
BATCH_8471,2024-12-06T20:00:00,2024-12-06T22:00:00
BATCH_8472,2024-12-06T22:00:00,2024-12-07T00:00:00
BATCH_8473,2024-12-07T00:00:00,2024-12-07T02:00:00
BATCH_8474,2024-12-07T02:00:00,2024-12-07T04:00:00
BATCH_8475,2024-12-07T04:00:00,2024-12-07T06:00:00
BATCH_8476,2024-12-07T06:00:00,2024-12-07T08:00:00
BATCH_8477,2024-12-07T08:00:00,2024-12-07T10:00:00
BATCH_8478,2024-12-07T10:00:00,2024-12-07T12:00:00
BATCH_8479,2024-12-07T12:00:00,2024-12-07T14:00:00
BATCH_8480,2024-12-07T14:00:00,2024-12-07T16:00:00
BATCH_8481,2024-12-07T16:00:00,2024-12-07T18:00:00
BATCH_8482,2024-12-07T18:00:00,2024-12-07T20:00:00
BATCH_8483,2024-12-07T20:00:00,2024-12-07T22:00:00
BATCH_8484,2024-12-07T22:00:00,2024-12-08T00:00:00
BATCH_8485,2024-12-08T00:00:00,2024-12-08T02:00:00
BATCH_8486,2024-12-08T02:00:00,2024-12-08T04:00:00
BATCH_8487,2024-12-08T04:00:00,2024-12-08T06:00:00
BATCH_8488,2024-12-08T06:00:00,2024-12-08T08:00:00
BATCH_8489,2024-12-08T08:00:00,2024-12-08T10:00:00
BATCH_8490,2024-12-08T10:00:00,2024-12-08T12:00:00
BATCH_8491,2024-12-08T12:00:00,2024-12-08T14:00:00
BATCH_8492,2024-12-08T14:00:00,2024-12-08T16:00:00
BATCH_8493,2024-12-08T16:00:00,2024-12-08T18:00:00
BATCH_8494,2024-12-08T18:00:00,2024-12-08T20:00:00
BATCH_8495,2024-12-08T20:00:00,2024-12-08T22:00:00
BATCH_8496,2024-12-08T22:00:00,2024-12-09T00:00:00
BATCH_8497,2024-12-09T00:00:00,2024-12-09T02:00:00
BATCH_8498,2024-12-09T02:00:00,2024-12-09T04:00:00
BATCH_8499,2024-12-09T04:00:00,2024-12-09T06:00:00
BATCH_8500,2024-12-09T06:00:00,2024-12-09T08:00:00
BATCH_8501,2024-12-09T08:00:00,2024-12-09T10:00:00
BATCH_8502,2024-12-09T10:00:00,2024-12-09T12:00:00
BATCH_8503,2024-12-09T12:00:00,2024-12-09T14:00:00
BATCH_8504,2024-12-09T14:00:00,2024-12-09T16:00:00
BATCH_8505,2024-12-09T16:00:00,2024-12-09T18:00:00
BATCH_8506,2024-12-09T18:00:00,2024-12-09T20:00:00
BATCH_8507,2024-12-09T20:00:00,2024-12-09T22:00:00
BATCH_8508,2024-12-09T22:00:00,2024-12-10T00:00:00
BATCH_8509,2024-12-10T00:00:00,2024-12-10T02:00:00
BATCH_8510,2024-12-10T02:00:00,2024-12-10T04:00:00
BATCH_8511,2024-12-10T04:00:00,2024-12-10T06:00:00
BATCH_8512,2024-12-10T06:00:00,2024-12-10T08:00:00
BATCH_8513,2024-12-10T08:00:00,2024-12-10T10:00:00
BATCH_8514,2024-12-10T10:00:00,2024-12-10T12:00:00
BATCH_8515,2024-12-10T12:00:00,2024-12-10T14:00:00
BATCH_8516,2024-12-10T14:00:00,2024-12-10T16:00:00
BATCH_8517,2024-12-10T16:00:00,2024-12-10T18:00:00
BATCH_8518,2024-12-10T18:00:00,2024-12-10T20:00:00
BATCH_8519,2024-12-10T20:00:00,2024-12-10T22:00:00
BATCH_8520,2024-12-10T22:00:00,2024-12-11T00:00:00
BATCH_8521,2024-12-11T00:00:00,2024-12-11T02:00:00
BATCH_8522,2024-12-11T02:00:00,2024-12-11T04:00:00
BATCH_8523,2024-12-11T04:00:00,2024-12-11T06:00:00
BATCH_8524,2024-12-11T06:00:00,2024-12-11T08:00:00
BATCH_8525,2024-12-11T08:00:00,2024-12-11T10:00:00
BATCH_8526,2024-12-11T10:00:00,2024-12-11T12:00:00
BATCH_8527,2024-12-11T12:00:00,2024-12-11T14:00:00
BATCH_8528,2024-12-11T14:00:00,2024-12-11T16:00:00
BATCH_8529,2024-12-11T16:00:00,2024-12-11T18:00:00
BATCH_8530,2024-12-11T18:00:00,2024-12-11T20:00:00
BATCH_8531,2024-12-11T20:00:00,2024-12-11T22:00:00
BATCH_8532,2024-12-11T22:00:00,2024-12-12T00:00:00
BATCH_8533,2024-12-12T00:00:00,2024-12-12T02:00:00
BATCH_8534,2024-12-12T02:00:00,2024-12-12T04:00:00
BATCH_8535,2024-12-12T04:00:00,2024-12-12T06:00:00
BATCH_8536,2024-12-12T06:00:00,2024-12-12T08:00:00
BATCH_8537,2024-12-12T08:00:00,2024-12-12T10:00:00
BATCH_8538,2024-12-12T10:00:00,2024-12-12T12:00:00
BATCH_8539,2024-12-12T12:00:00,2024-12-12T14:00:00
BATCH_8540,2024-12-12T14:00:00,2024-12-12T16:00:00
BATCH_8541,2024-12-12T16:00:00,2024-12-12T18:00:00
BATCH_8542,2024-12-12T18:00:00,2024-12-12T20:00:00
BATCH_8543,2024-12-12T20:00:00,2024-12-12T22:00:00
BATCH_8544,2024-12-12T22:00:00,2024-12-13T00:00:00
BATCH_8545,2024-12-13T00:00:00,2024-12-13T02:00:00
BATCH_8546,2024-12-13T02:00:00,2024-12-13T04:00:00
BATCH_8547,2024-12-13T04:00:00,2024-12-13T06:00:00
BATCH_8548,2024-12-13T06:00:00,2024-12-13T08:00:00
BATCH_8549,2024-12-13T08:00:00,2024-12-13T10:00:00
BATCH_8550,2024-12-13T10:00:00,2024-12-13T12:00:00
BATCH_8551,2024-12-13T12:00:00,2024-12-13T14:00:00
BATCH_8552,2024-12-13T14:00:00,2024-12-13T16:00:00
BATCH_8553,2024-12-13T16:00:00,2024-12-13T18:00:00
BATCH_8554,2024-12-13T18:00:00,2024-12-13T20:00:00
BATCH_8555,2024-12-13T20:00:00,2024-12-13T22:00:00
BATCH_8556,2024-12-13T22:00:00,2024-12-14T00:00:00
BATCH_8557,2024-12-14T00:00:00,2024-12-14T02:00:00
BATCH_8558,2024-12-14T02:00:00,2024-12-14T04:00:00
BATCH_8559,2024-12-14T04:00:00,2024-12-14T06:00:00
BATCH_8560,2024-12-14T06:00:00,2024-12-14T08:00:00
BATCH_8561,2024-12-14T08:00:00,2024-12-14T10:00:00
BATCH_8562,2024-12-14T10:00:00,2024-12-14T12:00:00
BATCH_8563,2024-12-14T12:00:00,2024-12-14T14:00:00
BATCH_8564,2024-12-14T14:00:00,2024-12-14T16:00:00
BATCH_8565,2024-12-14T16:00:00,2024-12-14T18:00:00
BATCH_8566,2024-12-14T18:00:00,2024-12-14T20:00:00
BATCH_8567,2024-12-14T20:00:00,2024-12-14T22:00:00
BATCH_8568,2024-12-14T22:00:00,2024-12-15T00:00:00
BATCH_8569,2024-12-15T00:00:00,2024-12-15T02:00:00
BATCH_8570,2024-12-15T02:00:00,2024-12-15T04:00:00
BATCH_8571,2024-12-15T04:00:00,2024-12-15T06:00:00
BATCH_8572,2024-12-15T06:00:00,2024-12-15T08:00:00
BATCH_8573,2024-12-15T08:00:00,2024-12-15T10:00:00
BATCH_8574,2024-12-15T10:00:00,2024-12-15T12:00:00
BATCH_8575,2024-12-15T12:00:00,2024-12-15T14:00:00
BATCH_8576,2024-12-15T14:00:00,2024-12-15T16:00:00
BATCH_8577,2024-12-15T16:00:00,2024-12-15T18:00:00
BATCH_8578,2024-12-15T18:00:00,2024-12-15T20:00:00
BATCH_8579,2024-12-15T20:00:00,2024-12-15T22:00:00
BATCH_8580,2024-12-15T22:00:00,2024-12-16T00:00:00
BATCH_8581,2024-12-16T00:00:00,2024-12-16T02:00:00
BATCH_8582,2024-12-16T02:00:00,2024-12-16T04:00:00
BATCH_8583,2024-12-16T04:00:00,2024-12-16T06:00:00
BATCH_8584,2024-12-16T06:00:00,2024-12-16T08:00:00
BATCH_8585,2024-12-16T08:00:00,2024-12-16T10:00:00
BATCH_8586,2024-12-16T10:00:00,2024-12-16T12:00:00
BATCH_8587,2024-12-16T12:00:00,2024-12-16T14:00:00
BATCH_8588,2024-12-16T14:00:00,2024-12-16T16:00:00
BATCH_8589,2024-12-16T16:00:00,2024-12-16T18:00:00
BATCH_8590,2024-12-16T18:00:00,2024-12-16T20:00:00
BATCH_8591,2024-12-16T20:00:00,2024-12-16T22:00:00
BATCH_8592,2024-12-16T22:00:00,2024-12-17T00:00:00
BATCH_8593,2024-12-17T00:00:00,2024-12-17T02:00:00
BATCH_8594,2024-12-17T02:00:00,2024-12-17T04:00:00
BATCH_8595,2024-12-17T04:00:00,2024-12-17T06:00:00
BATCH_8596,2024-12-17T06:00:00,2024-12-17T08:00:00
BATCH_8597,2024-12-17T08:00:00,2024-12-17T10:00:00
BATCH_8598,2024-12-17T10:00:00,2024-12-17T12:00:00
BATCH_8599,2024-12-17T12:00:00,2024-12-17T14:00:00
BATCH_8600,2024-12-17T14:00:00,2024-12-17T16:00:00
BATCH_8601,2024-12-17T16:00:00,2024-12-17T18:00:00
BATCH_8602,2024-12-17T18:00:00,2024-12-17T20:00:00
BATCH_8603,2024-12-17T20:00:00,2024-12-17T22:00:00
BATCH_8604,2024-12-17T22:00:00,2024-12-18T00:00:00
BATCH_8605,2024-12-18T00:00:00,2024-12-18T02:00:00
BATCH_8606,2024-12-18T02:00:00,2024-12-18T04:00:00
BATCH_8607,2024-12-18T04:00:00,2024-12-18T06:00:00
BATCH_8608,2024-12-18T06:00:00,2024-12-18T08:00:00
BATCH_8609,2024-12-18T08:00:00,2024-12-18T10:00:00
BATCH_8610,2024-12-18T10:00:00,2024-12-18T12:00:00
BATCH_8611,2024-12-18T12:00:00,2024-12-18T14:00:00
BATCH_8612,2024-12-18T14:00:00,2024-12-18T16:00:00
BATCH_8613,2024-12-18T16:00:00,2024-12-18T18:00:00
BATCH_8614,2024-12-18T18:00:00,2024-12-18T20:00:00
BATCH_8615,2024-12-18T20:00:00,2024-12-18T22:00:00
BATCH_8616,2024-12-18T22:00:00,2024-12-19T00:00:00
BATCH_8617,2024-12-19T00:00:00,2024-12-19T02:00:00
BATCH_8618,2024-12-19T02:00:00,2024-12-19T04:00:00
BATCH_8619,2024-12-19T04:00:00,2024-12-19T06:00:00
BATCH_8620,2024-12-19T06:00:00,2024-12-19T08:00:00
BATCH_8621,2024-12-19T08:00:00,2024-12-19T10:00:00
BATCH_8622,2024-12-19T10:00:00,2024-12-19T12:00:00
BATCH_8623,2024-12-19T12:00:00,2024-12-19T14:00:00
BATCH_8624,2024-12-19T14:00:00,2024-12-19T16:00:00
BATCH_8625,2024-12-19T16:00:00,2024-12-19T18:00:00
BATCH_8626,2024-12-19T18:00:00,2024-12-19T20:00:00
BATCH_8627,2024-12-19T20:00:00,2024-12-19T22:00:00
BATCH_8628,2024-12-19T22:00:00,2024-12-20T00:00:00
BATCH_8629,2024-12-20T00:00:00,2024-12-20T02:00:00
BATCH_8630,2024-12-20T02:00:00,2024-12-20T04:00:00
BATCH_8631,2024-12-20T04:00:00,2024-12-20T06:00:00
BATCH_8632,2024-12-20T06:00:00,2024-12-20T08:00:00
BATCH_8633,2024-12-20T08:00:00,2024-12-20T10:00:00
BATCH_8634,2024-12-20T10:00:00,2024-12-20T12:00:00
BATCH_8635,2024-12-20T12:00:00,2024-12-20T14:00:00
BATCH_8636,2024-12-20T14:00:00,2024-12-20T16:00:00
BATCH_8637,2024-12-20T16:00:00,2024-12-20T18:00:00
BATCH_8638,2024-12-20T18:00:00,2024-12-20T20:00:00
BATCH_8639,2024-12-20T20:00:00,2024-12-20T22:00:00
BATCH_8640,2024-12-20T22:00:00,2024-12-21T00:00:00
BATCH_8641,2024-12-21T00:00:00,2024-12-21T02:00:00
BATCH_8642,2024-12-21T02:00:00,2024-12-21T04:00:00
BATCH_8643,2024-12-21T04:00:00,2024-12-21T06:00:00
BATCH_8644,2024-12-21T06:00:00,2024-12-21T08:00:00
BATCH_8645,2024-12-21T08:00:00,2024-12-21T10:00:00
BATCH_8646,2024-12-21T10:00:00,2024-12-21T12:00:00
BATCH_8647,2024-12-21T12:00:00,2024-12-21T14:00:00
BATCH_8648,2024-12-21T14:00:00,2024-12-21T16:00:00
BATCH_8649,2024-12-21T16:00:00,2024-12-21T18:00:00
BATCH_8650,2024-12-21T18:00:00,2024-12-21T20:00:00
BATCH_8651,2024-12-21T20:00:00,2024-12-21T22:00:00
BATCH_8652,2024-12-21T22:00:00,2024-12-22T00:00:00
BATCH_8653,2024-12-22T00:00:00,2024-12-22T02:00:00
BATCH_8654,2024-12-22T02:00:00,2024-12-22T04:00:00
BATCH_8655,2024-12-22T04:00:00,2024-12-22T06:00:00
BATCH_8656,2024-12-22T06:00:00,2024-12-22T08:00:00
BATCH_8657,2024-12-22T08:00:00,2024-12-22T10:00:00
BATCH_8658,2024-12-22T10:00:00,2024-12-22T12:00:00
BATCH_8659,2024-12-22T12:00:00,2024-12-22T14:00:00
BATCH_8660,2024-12-22T14:00:00,2024-12-22T16:00:00
BATCH_8661,2024-12-22T16:00:00,2024-12-22T18:00:00
BATCH_8662,2024-12-22T18:00:00,2024-12-22T20:00:00
BATCH_8663,2024-12-22T20:00:00,2024-12-22T22:00:00
BATCH_8664,2024-12-22T22:00:00,2024-12-23T00:00:00
BATCH_8665,2024-12-23T00:00:00,2024-12-23T02:00:00
BATCH_8666,2024-12-23T02:00:00,2024-12-23T04:00:00
BATCH_8667,2024-12-23T04:00:00,2024-12-23T06:00:00
BATCH_8668,2024-12-23T06:00:00,2024-12-23T08:00:00
BATCH_8669,2024-12-23T08:00:00,2024-12-23T10:00:00
BATCH_8670,2024-12-23T10:00:00,2024-12-23T12:00:00
BATCH_8671,2024-12-23T12:00:00,2024-12-23T14:00:00
BATCH_8672,2024-12-23T14:00:00,2024-12-23T16:00:00
BATCH_8673,2024-12-23T16:00:00,2024-12-23T18:00:00
BATCH_8674,2024-12-23T18:00:00,2024-12-23T20:00:00
BATCH_8675,2024-12-23T20:00:00,2024-12-23T22:00:00
BATCH_8676,2024-12-23T22:00:00,2024-12-24T00:00:00
BATCH_8677,2024-12-24T00:00:00,2024-12-24T02:00:00
BATCH_8678,2024-12-24T02:00:00,2024-12-24T04:00:00
BATCH_8679,2024-12-24T04:00:00,2024-12-24T06:00:00
BATCH_8680,2024-12-24T06:00:00,2024-12-24T08:00:00
BATCH_8681,2024-12-24T08:00:00,2024-12-24T10:00:00
BATCH_8682,2024-12-24T10:00:00,2024-12-24T12:00:00
BATCH_8683,2024-12-24T12:00:00,2024-12-24T14:00:00
BATCH_8684,2024-12-24T14:00:00,2024-12-24T16:00:00
BATCH_8685,2024-12-24T16:00:00,2024-12-24T18:00:00
BATCH_8686,2024-12-24T18:00:00,2024-12-24T20:00:00
BATCH_8687,2024-12-24T20:00:00,2024-12-24T22:00:00
BATCH_8688,2024-12-24T22:00:00,2024-12-25T00:00:00
BATCH_8689,2024-12-25T00:00:00,2024-12-25T02:00:00
BATCH_8690,2024-12-25T02:00:00,2024-12-25T04:00:00
BATCH_8691,2024-12-25T04:00:00,2024-12-25T06:00:00
BATCH_8692,2024-12-25T06:00:00,2024-12-25T08:00:00
BATCH_8693,2024-12-25T08:00:00,2024-12-25T10:00:00
BATCH_8694,2024-12-25T10:00:00,2024-12-25T12:00:00
BATCH_8695,2024-12-25T12:00:00,2024-12-25T14:00:00
BATCH_8696,2024-12-25T14:00:00,2024-12-25T16:00:00
BATCH_8697,2024-12-25T16:00:00,2024-12-25T18:00:00
BATCH_8698,2024-12-25T18:00:00,2024-12-25T20:00:00
BATCH_8699,2024-12-25T20:00:00,2024-12-25T22:00:00
BATCH_8700,2024-12-25T22:00:00,2024-12-26T00:00:00
BATCH_8701,2024-12-26T00:00:00,2024-12-26T02:00:00
BATCH_8702,2024-12-26T02:00:00,2024-12-26T04:00:00
BATCH_8703,2024-12-26T04:00:00,2024-12-26T06:00:00
BATCH_8704,2024-12-26T06:00:00,2024-12-26T08:00:00
BATCH_8705,2024-12-26T08:00:00,2024-12-26T10:00:00
BATCH_8706,2024-12-26T10:00:00,2024-12-26T12:00:00
BATCH_8707,2024-12-26T12:00:00,2024-12-26T14:00:00
BATCH_8708,2024-12-26T14:00:00,2024-12-26T16:00:00
BATCH_8709,2024-12-26T16:00:00,2024-12-26T18:00:00
BATCH_8710,2024-12-26T18:00:00,2024-12-26T20:00:00
BATCH_8711,2024-12-26T20:00:00,2024-12-26T22:00:00
BATCH_8712,2024-12-26T22:00:00,2024-12-27T00:00:00
BATCH_8713,2024-12-27T00:00:00,2024-12-27T02:00:00
BATCH_8714,2024-12-27T02:00:00,2024-12-27T04:00:00
BATCH_8715,2024-12-27T04:00:00,2024-12-27T06:00:00
BATCH_8716,2024-12-27T06:00:00,2024-12-27T08:00:00
BATCH_8717,2024-12-27T08:00:00,2024-12-27T10:00:00
BATCH_8718,2024-12-27T10:00:00,2024-12-27T12:00:00
BATCH_8719,2024-12-27T12:00:00,2024-12-27T14:00:00
BATCH_8720,2024-12-27T14:00:00,2024-12-27T16:00:00
BATCH_8721,2024-12-27T16:00:00,2024-12-27T18:00:00
BATCH_8722,2024-12-27T18:00:00,2024-12-27T20:00:00
BATCH_8723,2024-12-27T20:00:00,2024-12-27T22:00:00
BATCH_8724,2024-12-27T22:00:00,2024-12-28T00:00:00
BATCH_8725,2024-12-28T00:00:00,2024-12-28T02:00:00
BATCH_8726,2024-12-28T02:00:00,2024-12-28T04:00:00
BATCH_8727,2024-12-28T04:00:00,2024-12-28T06:00:00
BATCH_8728,2024-12-28T06:00:00,2024-12-28T08:00:00
BATCH_8729,2024-12-28T08:00:00,2024-12-28T10:00:00
BATCH_8730,2024-12-28T10:00:00,2024-12-28T12:00:00
BATCH_8731,2024-12-28T12:00:00,2024-12-28T14:00:00
BATCH_8732,2024-12-28T14:00:00,2024-12-28T16:00:00
BATCH_8733,2024-12-28T16:00:00,2024-12-28T18:00:00
BATCH_8734,2024-12-28T18:00:00,2024-12-28T20:00:00
BATCH_8735,2024-12-28T20:00:00,2024-12-28T22:00:00
BATCH_8736,2024-12-28T22:00:00,2024-12-29T00:00:00
BATCH_8737,2024-12-29T00:00:00,2024-12-29T02:00:00
BATCH_8738,2024-12-29T02:00:00,2024-12-29T04:00:00
BATCH_8739,2024-12-29T04:00:00,2024-12-29T06:00:00
BATCH_8740,2024-12-29T06:00:00,2024-12-29T08:00:00
BATCH_8741,2024-12-29T08:00:00,2024-12-29T10:00:00
BATCH_8742,2024-12-29T10:00:00,2024-12-29T12:00:00
BATCH_8743,2024-12-29T12:00:00,2024-12-29T14:00:00
BATCH_8744,2024-12-29T14:00:00,2024-12-29T16:00:00
BATCH_8745,2024-12-29T16:00:00,2024-12-29T18:00:00
BATCH_8746,2024-12-29T18:00:00,2024-12-29T20:00:00
BATCH_8747,2024-12-29T20:00:00,2024-12-29T22:00:00
BATCH_8748,2024-12-29T22:00:00,2024-12-30T00:00:00
BATCH_8749,2024-12-30T00:00:00,2024-12-30T02:00:00
BATCH_8750,2024-12-30T02:00:00,2024-12-30T04:00:00
BATCH_8751,2024-12-30T04:00:00,2024-12-30T06:00:00
BATCH_8752,2024-12-30T06:00:00,2024-12-30T08:00:00
BATCH_8753,2024-12-30T08:00:00,2024-12-30T10:00:00
BATCH_8754,2024-12-30T10:00:00,2024-12-30T12:00:00
BATCH_8755,2024-12-30T12:00:00,2024-12-30T14:00:00
BATCH_8756,2024-12-30T14:00:00,2024-12-30T16:00:00
BATCH_8757,2024-12-30T16:00:00,2024-12-30T18:00:00
BATCH_8758,2024-12-30T18:00:00,2024-12-30T20:00:00
BATCH_8759,2024-12-30T20:00:00,2024-12-30T22:00:00
BATCH_8760,2024-12-30T22:00:00,2024-12-31T00:00:00
BATCH_8761,2024-12-31T00:00:00,2024-12-31T02:00:00
BATCH_8762,2024-12-31T02:00:00,2024-12-31T04:00:00
BATCH_8763,2024-12-31T04:00:00,2024-12-31T06:00:00
BATCH_8764,2024-12-31T06:00:00,2024-12-31T08:00:00
BATCH_8765,2024-12-31T08:00:00,2024-12-31T10:00:00
BATCH_8766,2024-12-31T10:00:00,2024-12-31T12:00:00
BATCH_8767,2024-12-31T12:00:00,2024-12-31T14:00:00
BATCH_8768,2024-12-31T14:00:00,2024-12-31T16:00:00
BATCH_8769,2024-12-31T16:00:00,2024-12-31T18:00:00
BATCH_8770,2024-12-31T18:00:00,2024-12-31T20:00:00
BATCH_8771,2024-12-31T20:00:00,2024-12-31T22:00:00
BATCH_8772,2024-12-31T22:00:00,2025-01-01T00:00:00
BATCH_8773,2025-01-01T00:00:00,2025-01-01T02:00:00
BATCH_8774,2025-01-01T02:00:00,2025-01-01T04:00:00
BATCH_8775,2025-01-01T04:00:00,2025-01-01T06:00:00
BATCH_8776,2025-01-01T06:00:00,2025-01-01T08:00:00
BATCH_8777,2025-01-01T08:00:00,2025-01-01T10:00:00
BATCH_8778,2025-01-01T10:00:00,2025-01-01T12:00:00
BATCH_8779,2025-01-01T12:00:00,2025-01-01T14:00:00
BATCH_8780,2025-01-01T14:00:00,2025-01-01T16:00:00
BATCH_8781,2025-01-01T16:00:00,2025-01-01T18:00:00
BATCH_8782,2025-01-01T18:00:00,2025-01-01T20:00:00
BATCH_8783,2025-01-01T20:00:00,2025-01-01T22:00:00
BATCH_8784,2025-01-01T22:00:00,2025-01-02T00:00:00
BATCH_8785,2025-01-02T00:00:00,2025-01-02T02:00:00
BATCH_8786,2025-01-02T02:00:00,2025-01-02T04:00:00
BATCH_8787,2025-01-02T04:00:00,2025-01-02T06:00:00
BATCH_8788,2025-01-02T06:00:00,2025-01-02T08:00:00
BATCH_8789,2025-01-02T08:00:00,2025-01-02T10:00:00
BATCH_8790,2025-01-02T10:00:00,2025-01-02T12:00:00
BATCH_8791,2025-01-02T12:00:00,2025-01-02T14:00:00
BATCH_8792,2025-01-02T14:00:00,2025-01-02T16:00:00
BATCH_8793,2025-01-02T16:00:00,2025-01-02T18:00:00
BATCH_8794,2025-01-02T18:00:00,2025-01-02T20:00:00
BATCH_8795,2025-01-02T20:00:00,2025-01-02T22:00:00
BATCH_8796,2025-01-02T22:00:00,2025-01-03T00:00:00
BATCH_8797,2025-01-03T00:00:00,2025-01-03T02:00:00
BATCH_8798,2025-01-03T02:00:00,2025-01-03T04:00:00
BATCH_8799,2025-01-03T04:00:00,2025-01-03T06:00:00
BATCH_8800,2025-01-03T06:00:00,2025-01-03T08:00:00
BATCH_8801,2025-01-03T08:00:00,2025-01-03T10:00:00
BATCH_8802,2025-01-03T10:00:00,2025-01-03T12:00:00
BATCH_8803,2025-01-03T12:00:00,2025-01-03T14:00:00
BATCH_8804,2025-01-03T14:00:00,2025-01-03T16:00:00
BATCH_8805,2025-01-03T16:00:00,2025-01-03T18:00:00
BATCH_8806,2025-01-03T18:00:00,2025-01-03T20:00:00
BATCH_8807,2025-01-03T20:00:00,2025-01-03T22:00:00
BATCH_8808,2025-01-03T22:00:00,2025-01-04T00:00:00
BATCH_8809,2025-01-04T00:00:00,2025-01-04T02:00:00
BATCH_8810,2025-01-04T02:00:00,2025-01-04T04:00:00
BATCH_8811,2025-01-04T04:00:00,2025-01-04T06:00:00
BATCH_8812,2025-01-04T06:00:00,2025-01-04T08:00:00
BATCH_8813,2025-01-04T08:00:00,2025-01-04T10:00:00
BATCH_8814,2025-01-04T10:00:00,2025-01-04T12:00:00
BATCH_8815,2025-01-04T12:00:00,2025-01-04T14:00:00
BATCH_8816,2025-01-04T14:00:00,2025-01-04T16:00:00
BATCH_8817,2025-01-04T16:00:00,2025-01-04T18:00:00
BATCH_8818,2025-01-04T18:00:00,2025-01-04T20:00:00
BATCH_8819,2025-01-04T20:00:00,2025-01-04T22:00:00
BATCH_8820,2025-01-04T22:00:00,2025-01-05T00:00:00
BATCH_8821,2025-01-05T00:00:00,2025-01-05T02:00:00
BATCH_8822,2025-01-05T02:00:00,2025-01-05T04:00:00
BATCH_8823,2025-01-05T04:00:00,2025-01-05T06:00:00
BATCH_8824,2025-01-05T06:00:00,2025-01-05T08:00:00
BATCH_8825,2025-01-05T08:00:00,2025-01-05T10:00:00
BATCH_8826,2025-01-05T10:00:00,2025-01-05T12:00:00
BATCH_8827,2025-01-05T12:00:00,2025-01-05T14:00:00
BATCH_8828,2025-01-05T14:00:00,2025-01-05T16:00:00
BATCH_8829,2025-01-05T16:00:00,2025-01-05T18:00:00
BATCH_8830,2025-01-05T18:00:00,2025-01-05T20:00:00
BATCH_8831,2025-01-05T20:00:00,2025-01-05T22:00:00
BATCH_8832,2025-01-05T22:00:00,2025-01-06T00:00:00
BATCH_8833,2025-01-06T00:00:00,2025-01-06T02:00:00
BATCH_8834,2025-01-06T02:00:00,2025-01-06T04:00:00
BATCH_8835,2025-01-06T04:00:00,2025-01-06T06:00:00
BATCH_8836,2025-01-06T06:00:00,2025-01-06T08:00:00
BATCH_8837,2025-01-06T08:00:00,2025-01-06T10:00:00
BATCH_8838,2025-01-06T10:00:00,2025-01-06T12:00:00
BATCH_8839,2025-01-06T12:00:00,2025-01-06T14:00:00
BATCH_8840,2025-01-06T14:00:00,2025-01-06T16:00:00
BATCH_8841,2025-01-06T16:00:00,2025-01-06T18:00:00
BATCH_8842,2025-01-06T18:00:00,2025-01-06T20:00:00
BATCH_8843,2025-01-06T20:00:00,2025-01-06T22:00:00
BATCH_8844,2025-01-06T22:00:00,2025-01-07T00:00:00
BATCH_8845,2025-01-07T00:00:00,2025-01-07T02:00:00
BATCH_8846,2025-01-07T02:00:00,2025-01-07T04:00:00
BATCH_8847,2025-01-07T04:00:00,2025-01-07T06:00:00
BATCH_8848,2025-01-07T06:00:00,2025-01-07T08:00:00
BATCH_8849,2025-01-07T08:00:00,2025-01-07T10:00:00
BATCH_8850,2025-01-07T10:00:00,2025-01-07T12:00:00
BATCH_8851,2025-01-07T12:00:00,2025-01-07T14:00:00
BATCH_8852,2025-01-07T14:00:00,2025-01-07T16:00:00
BATCH_8853,2025-01-07T16:00:00,2025-01-07T18:00:00
BATCH_8854,2025-01-07T18:00:00,2025-01-07T20:00:00
BATCH_8855,2025-01-07T20:00:00,2025-01-07T22:00:00
BATCH_8856,2025-01-07T22:00:00,2025-01-08T00:00:00
BATCH_8857,2025-01-08T00:00:00,2025-01-08T02:00:00
BATCH_8858,2025-01-08T02:00:00,2025-01-08T04:00:00
BATCH_8859,2025-01-08T04:00:00,2025-01-08T06:00:00
BATCH_8860,2025-01-08T06:00:00,2025-01-08T08:00:00
BATCH_8861,2025-01-08T08:00:00,2025-01-08T10:00:00
BATCH_8862,2025-01-08T10:00:00,2025-01-08T12:00:00
BATCH_8863,2025-01-08T12:00:00,2025-01-08T14:00:00
BATCH_8864,2025-01-08T14:00:00,2025-01-08T16:00:00
BATCH_8865,2025-01-08T16:00:00,2025-01-08T18:00:00
BATCH_8866,2025-01-08T18:00:00,2025-01-08T20:00:00
BATCH_8867,2025-01-08T20:00:00,2025-01-08T22:00:00
BATCH_8868,2025-01-08T22:00:00,2025-01-09T00:00:00
BATCH_8869,2025-01-09T00:00:00,2025-01-09T02:00:00
BATCH_8870,2025-01-09T02:00:00,2025-01-09T04:00:00
BATCH_8871,2025-01-09T04:00:00,2025-01-09T06:00:00
BATCH_8872,2025-01-09T06:00:00,2025-01-09T08:00:00
BATCH_8873,2025-01-09T08:00:00,2025-01-09T10:00:00
BATCH_8874,2025-01-09T10:00:00,2025-01-09T12:00:00
BATCH_8875,2025-01-09T12:00:00,2025-01-09T14:00:00
BATCH_8876,2025-01-09T14:00:00,2025-01-09T16:00:00
BATCH_8877,2025-01-09T16:00:00,2025-01-09T18:00:00
BATCH_8878,2025-01-09T18:00:00,2025-01-09T20:00:00
BATCH_8879,2025-01-09T20:00:00,2025-01-09T22:00:00
